"city_id","city_name","city_alternate_name","city_lat","city_lng"
"14256","Azadshahr","Azadshahr","34.79049","48.57011"
"18918","Protaras","Protaras","35.01250","34.05833"
"23814","Kahriz","Kahriz","34.38380","47.05530"
"24851","Nurabad","Nurabad","34.07340","47.97250"
"32723","Istgah-e Rah Ahan-e Garmsar","Istgah-e Rah Ahan-e Garmsar","35.23455","52.30942"
"32767","Qarchak","Qarchak","35.42867","51.57544"
"32909","Shahre Jadide Andisheh","Shahre Jadide Andisheh","35.68030","51.01930"
"41210","Khorramdarreh","Khorramdarreh","36.20898","49.19152"
"50672","Wanlaweyn","Wanlaweyn","2.61850","44.89380"
"52867","Qoryooley","Qoryooley","1.78784","44.52999"
"53157","Qandala","Qandala","11.47197","49.87282"
"53654","Mogadishu","Mogadishu","2.03711","45.34375"
"54225","Marka","Marka","1.71594","44.77166"
"54715","Luuq","Luuq","3.80315","42.54417"
"55671","Kismayo","Kismayo","-0.35817","42.54536"
"56166","Jilib","Jilib","0.48829","42.78535"
"56335","Jawhar","Jawhar","2.78087","45.50048"
"56399","Jamaame","Jamaame","0.06968","42.74497"
"57289","Hargeysa","Hargeysa","9.56000","44.06500"
"58933","Garoowe","Garoowe","8.40207","48.48284"
"59611","Gaalkacyo","Gaalkacyo","6.76972","47.43083"
"60019","Eyl","Eyl","7.98030","49.81640"
"62691","Ceerigaabo","Ceerigaabo","10.61616","47.36795"
"62788","Ceeldheer","Ceeldheer","3.84878","47.18064"
"63571","Buurhakaba","Buurhakaba","2.80257","44.07805"
"63689","Buulobarde","Buulobarde","3.85375","45.56744"
"63795","Burao","Burao","9.52213","45.53363"
"64013","Bosaso","Bosaso","11.28421","49.18158"
"64435","Berbera","Berbera","10.43959","45.01432"
"64460","Beledweyne","Beledweyne","4.73583","45.20361"
"64536","Baidoa","Baidoa","3.11383","43.64980"
"65170","Baardheere","Baardheere","2.34464","42.27644"
"65785","Afgooye","Afgooye","2.13810","45.12120"
"66093","Yasuj","Yasuj","30.66824","51.58796"
"69426","Zinjibar","Zinjibar","13.12871","45.38073"
"69500","Zabid","Zabid","14.19510","43.31518"
"69559","Yarim","Yarim","14.29804","44.37795"
"70225","Ta`izz","Ta`izz","13.57952","44.02091"
"70979","Sayyan","Sayyan","15.17177","44.32442"
"71137","Sanaa","Sanaa","15.35472","44.20667"
"71273","Sahar","Sahar","15.31586","44.30858"
"71334","Sa'dah","Sa'dah","16.94021","43.76393"
"72968","Ma'rib","Ma'rib","15.46253","45.32581"
"73560","Lahij","Lahij","13.05667","44.88194"
"74477","Ibb","Ibb","13.96667","44.18333"
"75337","Hajjah","Hajjah","15.69425","43.60582"
"76154","Dhi as Sufal","Dhi as Sufal","13.83446","44.11469"
"76184","Dhamar","Dhamar","14.54274","44.40514"
"76991","Bayt al Faqih","Bayt al Faqih","14.51635","43.32446"
"77408","Bajil","Bajil","15.05898","43.28731"
"77726","Ataq","Ataq","14.53767","46.83187"
"78428","'Amran","'Amran","15.65940","43.94385"
"78754","Al Mukalla","Al Mukalla","14.54248","49.12424"
"79415","Al Hudaydah","Al Hudaydah","14.79781","42.95452"
"79455","Al Hazm","Al Hazm","16.16406","44.77692"
"79836","Al Bayda","Al Bayda","13.98523","45.57272"
"81302","Tobruk","Tobruk","32.08361","23.97639"
"81604","Suluq","Suluq","31.66818","20.25205"
"87205","Darnah","Darnah","32.76704","22.63669"
"88319","Benghazi","Benghazi","32.11486","20.06859"
"88380","Az Zuwaytinah","Az Zuwaytinah","30.95220","20.12022"
"88562","At Taj","At Taj","24.20487","23.28570"
"88834","Tukrah","Tukrah","32.53414","20.57911"
"88835","Al Qubbah","Al Qubbah","32.76163","22.24237"
"88903","Al Marj","Al Marj","32.48798","20.83174"
"88962","Al Jawf","Al Jawf","24.19890","23.29093"
"89055","Al Bayda'","Al Bayda'","32.76272","21.75506"
"89087","Al Abyar","Al Abyar","32.19000","20.59653"
"89113","Ajdabiya","Ajdabiya","30.75545","20.22625"
"89570","Zaxo","Zaxo","37.14871","42.68591"
"89824","Umm Qasr","Umm Qasr","30.03620","47.91951"
"90026","Tozkhurmato","Tozkhurmato","34.88808","44.63256"
"90150","Tikrit","Tikrit","34.61581","43.67861"
"90353","Tallkayf","Tallkayf","36.49109","43.12026"
"90708","Sinah","Sinah","36.80752","43.03831"
"91597","Samarra'","Samarra'","34.19590","43.88568"
"91812","Nahiyat Saddat al Hindiyah","Nahiyat Saddat al Hindiyah","32.71557","44.27857"
"92002","Ruwandiz","Ruwandiz","36.61207","44.52372"
"92430","Al-Hamdaniya","Al-Hamdaniya","36.27093","43.37758"
"93709","Mandali","Mandali","33.74810","45.55503"
"94220","Koysinceq","Koysinceq","36.08289","44.62873"
"94298","Kifri","Kifri","34.68963","44.96057"
"94787","Kirkuk","Kirkuk","35.46806","44.39222"
"94824","Karbala","Karbala","32.61603","44.02488"
"95446","Erbil","Erbil","36.19257","44.01062"
"95788","Hit","Hit","33.63664","42.82768"
"96205","Halabjah","Halabjah","35.17778","45.98611"
"96309","Hadithah","Hadithah","34.13661","42.37727"
"96994","Dihok","Dihok","36.86709","42.98845"
"97417","Jamjamal","Jamjamal","35.53356","44.83430"
"97783","Bayji","Bayji","34.92915","43.48878"
"97990","Baqubah","Baqubah","33.75403","44.60518"
"98012","Baynjiwayn","Baynjiwayn","35.62329","45.94714"
"98112","Balad","Balad","34.01485","44.14574"
"98182","Baghdad","Baghdad","33.34058","44.40088"
"98245","Az Zubayr","Az Zubayr","30.39213","47.70175"
"98459","As Suwayrah","As Suwayrah","32.92556","44.77583"
"98463","As Sulaymaniyah","As Sulaymaniyah","35.56496","45.43290"
"98530","As Samawah","As Samawah","31.33198","45.29440"
"98589","Nahiyat ash Shinafiyah","Nahiyat ash Shinafiyah","31.58376","44.64675"
"98622","Ash Shatrah","Ash Shatrah","31.40906","46.17270"
"98629","Ash Shamiyah","Ash Shamiyah","31.96257","44.60075"
"98677","Ar Rutbah","Ar Rutbah","33.03718","40.28586"
"98685","Ar Rumaythah","Ar Rumaythah","31.52845","45.20377"
"98717","Ramadi","Ramadi","33.42056","43.30778"
"98822","'Aqrah","'Aqrah","36.73322","43.87964"
"98854","Nasiriyah","Nasiriyah","31.05799","46.25726"
"98860","Najaf","Najaf","32.02594","44.34625"
"98885","'Anat al Qadimah","'Anat al Qadimah","34.46934","41.94223"
"99010","Imam Qasim","Imam Qasim","32.29799","44.68282"
"99039","Al Musayyib","Al Musayyib","32.77872","44.29005"
"99060","Al Mishkhab","Al Mishkhab","31.80437","44.48930"
"99062","Al Miqdadiyah","Al Miqdadiyah","33.97861","44.93694"
"99071","Al Mawsil al Jadidah","Al Mawsil al Jadidah","36.33271","43.10555"
"99072","Mosul","Mosul","36.33500","43.11889"
"99131","Al Kut","Al Kut","32.51280","45.81817"
"99135","Kufa","Kufa","32.05114","44.44017"
"99169","Khalis","Khalis","33.80809","44.53343"
"99306","'Ali al Gharbi","'Ali al Gharbi","32.46186","46.68794"
"99344","Al Hindiyah","Al Hindiyah","32.54671","44.22765"
"99347","Al Hillah","Al Hillah","32.46367","44.41963"
"99350","Al Hayy","Al Hayy","32.17419","46.04345"
"99369","Al Harithah","Al Harithah","30.58481","47.76114"
"99434","Nahiyat Ghammas","Nahiyat Ghammas","31.74311","44.61960"
"99439","Nahiyat al Fuhud","Nahiyat al Fuhud","30.96972","46.72278"
"99446","Al Faw","Al Faw","29.97421","48.47309"
"99454","Al Fallujah","Al Fallujah","33.34913","43.78599"
"99532","Basrah","Basrah","30.50852","47.78040"
"99548","Al 'Aziziyah","Al 'Aziziyah","32.90941","45.06359"
"99608","Al 'Amarah","Al 'Amarah","31.83561","47.14483"
"99738","'Afak","'Afak","32.06430","45.24743"
"99759","Ad Dujayl","Ad Dujayl","33.84667","44.23444"
"99762","Ad Diwaniyah","Ad Diwaniyah","31.99289","44.92552"
"100077","Abu Ghurayb","Abu Ghurayb","33.30563","44.18477"
"100425","Yanbu","Yanbu","24.08954","38.06180"
"100926","Umm Lajj","Umm Lajj","25.02126","37.26850"
"101312","Turaif","Turaif","31.67252","38.66374"
"101322","Turabah","Turabah","21.21406","41.63310"
"101554","Tarut","Tarut","26.57332","50.03694"
"101628","Tabuk","Tabuk","28.39980","36.57151"
"101631","Tubarjal","Tubarjal","30.49987","38.21603"
"101760","Sultanah","Sultanah","24.49258","39.58572"
"102318","Sayhat","Sayhat","26.48522","50.04046"
"102451","Samitah","Samitah","16.59601","42.94435"
"102527","Sakakah","Sakakah","29.96974","40.20641"
"102585","Safwa","Safwa","26.64986","49.95223"
"102651","Sabya","Sabya","17.14950","42.62537"
"102985","Rahimah","Rahimah","26.70791","50.06194"
"103035","Rabigh","Rabigh","22.79856","39.03493"
"103369","Qal`at Bishah","Qal`at Bishah","20.00054","42.60520"
"103630","Najran","Najran","17.49326","44.12766"
"104515","Mecca","Mecca","21.42664","39.82563"
"105072","Khamis Mushait","Khamis Mushait","18.30000","42.73333"
"105299","Jizan","Jizan","16.88917","42.55111"
"105343","Jeddah","Jeddah","21.54238","39.19797"
"106281","Ha'il","Ha'il","27.52188","41.69073"
"106909","Duba","Duba","27.35134","35.69014"
"107304","Buraydah","Buraydah","26.32599","43.97497"
"107312","Abqaiq","Abqaiq","25.93710","49.67761"
"107744","Badr Hunayn","Badr Hunayn","23.78292","38.79047"
"107781","Az Zulfi","Az Zulfi","26.29945","44.81542"
"107797","Dhahran","Dhahran","26.28864","50.11396"
"107959","At Taraf","At Taraf","25.36276","49.72504"
"107968","Ta'if","Ta'if","21.27028","40.41583"
"108048","As Sulayyil","As Sulayyil","20.46067","45.57792"
"108410","Riyadh","Riyadh","24.68773","46.72185"
"108435","Ar Rass","Ar Rass","25.86944","43.49730"
"108512","Arar","Arar","30.97531","41.03808"
"108617","An Nimas","An Nimas","19.14547","42.12009"
"108648","Qurayyat","Qurayyat","31.33176","37.34282"
"108773","Al Wajh","Al Wajh","26.24551","36.45249"
"108841","Al-`Ula","Al-`Ula","26.60853","37.92316"
"108918","Qaisumah","Qaisumah","28.31117","46.12729"
"108927","Al Qatif","Al Qatif","26.52080","50.02452"
"109059","Al Munayzilah","Al Munayzilah","25.38333","49.66667"
"109101","Al Mubarraz","Al Mubarraz","25.41000","49.58083"
"109131","Al Mithnab","Al Mithnab","25.86012","44.22228"
"109223","Medina","Medina","24.46861","39.61417"
"109323","Khobar","Khobar","26.27944","50.20833"
"109380","Al Khafji","Al Khafji","28.43905","48.49132"
"109417","Al Jumum","Al Jumum","21.61694","39.69806"
"109435","Al Jubayl","Al Jubayl","27.01122","49.65825"
"109571","Al Hufuf","Al Hufuf","25.36457","49.56532"
"109878","Al Bukayriyah","Al Bukayriyah","26.14422","43.65933"
"109915","Al Battaliyah","Al Battaliyah","25.43333","49.63333"
"109953","Al Bahah","Al Bahah","20.01288","41.46767"
"110250","`Afif","`Afif","23.90650","42.91724"
"110314","Ad Dilam","Ad Dilam","23.99104","47.16181"
"110325","Ad Dawadimi","Ad Dawadimi","24.50772","44.39237"
"110336","Dammam","Dammam","26.43442","50.10326"
"110619","Abu `Arish","Abu `Arish","16.96887","42.83251"
"110690","Abha","Abha","18.21639","42.50528"
"110831","Azadshahr","Azadshahr","37.08641","55.17222"
"111421","Zarand","Zarand","30.81271","56.56399"
"111453","Zanjan","Zanjan","36.67642","48.49628"
"111822","Yazd","Yazd","31.89722","54.36750"
"112214","Varamin","Varamin","35.32420","51.64570"
"112646","Torbat-e Heydariyeh","Torbat-e Heydariyeh","35.27401","59.21949"
"112656","Tonekabon","Tonekabon","36.81626","50.87376"
"112931","Tehran","Tehran","35.69439","51.42151"
"113343","Hashtpar","Hashtpar","37.79658","48.90521"
"113491","Takestan","Takestan","36.06960","49.69590"
"113508","Takab","Takab","36.40090","47.11330"
"113632","Taft","Taft","31.74384","54.20278"
"113646","Tabriz","Tabriz","38.08000","46.29190"
"113659","Tabas","Tabas","33.59586","56.92437"
"114049","Sonqor","Sonqor","34.78187","47.59945"
"114259","Sirjan","Sirjan","29.45137","55.68090"
"114584","Shushtar","Shushtar","32.04972","48.84843"
"114593","Shush","Shush","32.19420","48.24360"
"114930","Shirvan","Shirvan","37.39669","57.92952"
"115019","Shiraz","Shiraz","29.61031","52.53113"
"115770","Shahr-e Kord","Shahr-e Kord","32.32556","50.86444"
"115781","Shahr-e Babak","Shahr-e Babak","30.11650","55.11860"
"116102","Shadegan","Shadegan","30.64924","48.66497"
"116402","Semnan","Semnan","35.57691","53.39205"
"116406","Semirom","Semirom","31.41667","51.56667"
"116667","Saveh","Saveh","35.02130","50.35660"
"116996","Sari","Sari","36.56332","53.06009"
"117392","Saqqez","Saqqez","36.24992","46.27350"
"117574","Sanandaj","Sanandaj","35.31495","46.99883"
"117656","Salmas","Salmas","38.19730","44.76530"
"117793","Shahin Dezh","Shahin Dezh","36.67930","46.56690"
"118063","Sabzevar","Sabzevar","36.21260","57.68191"
"118191","Rudsar","Rudsar","37.13761","50.28800"
"118367","Robat Karim","Robat Karim","35.48460","51.08290"
"118704","Ravar","Ravar","31.26562","56.80545"
"118743","Rasht","Rasht","37.27611","49.58862"
"118805","Ramshir","Ramshir","30.89315","49.40787"
"118826","Ramhormoz","Ramhormoz","31.27997","49.60351"
"118994","Rafsanjan","Rafsanjan","30.40670","55.99390"
"119115","Quchan","Quchan","37.10600","58.50955"
"119161","Qorveh","Qorveh","35.16640","47.80564"
"119208","Qom","Qom","34.64010","50.87640"
"119374","Qeshm","Qeshm","26.94920","56.26910"
"119505","Qazvin","Qazvin","36.26877","50.00410"
"119730","Qarah Zia' od Din","Qarah Zia' od Din","38.89150","45.02550"
"120678","Farrokh Shahr","Farrokh Shahr","32.27174","50.98008"
"120694","Qa'en","Qa'en","33.72654","59.18439"
"120931","Sarpol-e Zahab","Sarpol-e Zahab","34.46109","45.86264"
"120972","Pishva","Pishva","35.30800","51.72670"
"121110","Piranshahr","Piranshahr","36.70100","45.14130"
"121240","Paveh","Paveh","35.04340","46.35650"
"121380","Parsabad","Parsabad","39.64820","47.91740"
"121795","Oshnaviyeh","Oshnaviyeh","37.03970","45.09830"
"121801","Orumiyeh","Orumiyeh","37.55274","45.07605"
"121861","Omidiyeh","Omidiyeh","30.75972","49.70500"
"121925","Nurabad","Nurabad","30.11405","51.52174"
"121959","Nowshahr","Nowshahr","36.64852","51.49621"
"122285","Nishabur","Nishabur","36.21329","58.79575"
"122289","Neyriz","Neyriz","29.19880","54.32780"
"122397","Neka","Neka","36.65079","53.29905"
"122438","Nazarabad","Nazarabad","35.95411","50.60607"
"122698","Naqadeh","Naqadeh","36.95530","45.38800"
"122915","Nahavand","Nahavand","34.19088","48.37446"
"123485","Mohr","Mohr","27.55520","52.88360"
"123941","Minab","Minab","27.13104","57.08716"
"124085","Miandoab","Miandoab","36.96667","46.10961"
"124193","Meybod","Meybod","32.25014","54.01658"
"124274","Mahriz","Mahriz","31.58428","54.44280"
"124620","Masjed Soleyman","Masjed Soleyman","31.93640","49.30390"
"124647","Bardsir","Bardsir","29.92266","56.57433"
"124665","Mashhad","Mashhad","36.31559","59.56796"
"124778","Marivan","Marivan","35.51829","46.18298"
"124862","Marand","Marand","38.43290","45.77490"
"125185","Malayer","Malayer","34.30158","48.82166"
"125188","Malard","Malard","35.66590","50.97670"
"125446","Mahabad","Mahabad","36.76310","45.72220"
"125897","Langarud","Langarud","37.19701","50.15351"
"126409","Kuhdasht","Kuhdasht","33.53335","47.60999"
"126914","Kish","Kish","26.55778","54.01944"
"126972","Khvoy","Khvoy","38.55030","44.95210"
"127033","Khvansar","Khvansar","33.22052","50.31497"
"127319","Khorramshahr","Khorramshahr","30.44079","48.18428"
"127349","Khorramabad","Khorramabad","33.48778","48.35583"
"127403","Khomeyn","Khomeyn","33.64225","50.07890"
"128008","Khalkhal","Khalkhal","37.61890","48.52580"
"128226","Kermanshah","Kermanshah","34.31417","47.06500"
"128234","Kerman","Kerman","30.28321","57.07879"
"128321","Kazerun","Kazerun","29.61949","51.65415"
"128447","Kashmar","Kashmar","35.23831","58.46558"
"128747","Karaj","Karaj","35.83266","50.99155"
"128831","Kangavar","Kangavar","34.50430","47.96530"
"128905","Kamyaran","Kamyaran","34.79560","46.93550"
"129512","Kalaleh","Kalaleh","37.37899","55.49300"
"129933","Juybar","Juybar","36.64115","52.91244"
"130245","Javanrud","Javanrud","34.79611","46.51722"
"130802","Ilam","Ilam","33.63740","46.42270"
"131962","Harsin","Harsin","34.27210","47.58610"
"132144","Hamadan","Hamadan","34.79922","48.51456"
"132892","Gorgan","Gorgan","36.84270","54.44391"
"132938","Gonbad-e Kavus","Gonbad-e Kavus","37.25004","55.16721"
"132961","Gonabad","Gonabad","34.35287","58.68365"
"133037","Golpayegan","Golpayegan","33.45370","50.28836"
"133595","Gerash","Gerash","27.66966","54.13586"
"134217","Bandar-e Ganaveh","Bandar-e Ganaveh","29.57910","50.51700"
"134441","Fuman","Fuman","37.22400","49.31250"
"134518","Firuzabad","Firuzabad","28.84380","52.57070"
"134602","Fereydunkenar","Fereydunkenar","36.68642","52.52255"
"134721","Fasa","Fasa","28.93830","53.64820"
"134762","Farsan","Farsan","32.25694","50.56095"
"135298","Esfarayen","Esfarayen","37.07645","57.51009"
"135423","Shahrud","Shahrud","36.41819","54.97628"
"136014","Dogonbadan","Dogonbadan","30.35860","50.79810"
"136399","Delijan","Delijan","33.99050","50.68380"
"136702","Dehloran","Dehloran","32.69410","47.26790"
"136987","Dehdasht","Dehdasht","30.79490","50.56457"
"137268","Susangerd","Susangerd","31.56350","48.18958"
"137436","Darreh Shahr","Darreh Shahr","33.14447","47.37990"
"137956","Darab","Darab","28.75194","54.54444"
"138025","Damghan","Damghan","36.16790","54.34292"
"138042","Damavand","Damavand","35.71842","52.06958"
"138742","Chenaran","Chenaran","36.64546","59.12123"
"139223","Chalus","Chalus","36.65500","51.42040"
"139817","Bandar-e Bushehr","Bandar-e Bushehr","28.96840","50.83850"
"139889","Bukan","Bukan","36.52100","46.20890"
"140044","Borujerd","Borujerd","33.89730","48.75160"
"140046","Borujen","Borujen","31.96523","51.28730"
"140097","Borazjan","Borazjan","29.26990","51.21880"
"140380","Bojnurd","Bojnurd","37.47473","57.32903"
"140463","Birjand","Birjand","32.86628","59.22114"
"140521","Bijar","Bijar","35.86680","47.60506"
"140889","Bonab","Bonab","37.34040","46.05610"
"140918","Behshahr","Behshahr","36.69235","53.55262"
"140951","Behbahan","Behbahan","30.59590","50.24170"
"141584","Baneh","Baneh","35.99750","45.88530"
"141665","Bandar-e Lengeh","Bandar-e Lengeh","26.55792","54.88067"
"141679","Bandar-e Anzali","Bandar-e Anzali","37.47318","49.45785"
"141681","Bandar Abbas","Bandar Abbas","27.18650","56.28080"
"141736","Bam","Bam","29.10600","58.35700"
"142000","Bahar","Bahar","34.90720","48.44140"
"142255","Bafq","Bafq","31.60350","55.40249"
"142358","Babolsar","Babolsar","36.70251","52.65760"
"142363","Babol","Babol","36.55132","52.67895"
"142496","Azna","Azna","33.60950","48.93070"
"142554","Hashtrud","Hashtrud","37.47790","47.05080"
"142676","Astara","Astara","38.42910","48.87200"
"142679","Astaneh-ye Ashrafiyeh","Astaneh-ye Ashrafiyeh","37.26318","49.94325"
"142872","Asadabad","Asadabad","34.78241","48.12012"
"143052","Ardestan","Ardestan","33.37610","52.36940"
"143073","Ardakan","Ardakan","32.31001","54.01747"
"143083","Ardabil","Ardabil","38.24980","48.29330"
"143127","Arak","Arak","34.09174","49.68916"
"143534","Amol","Amol","36.46961","52.35072"
"143748","Alvand","Alvand","36.31870","49.16780"
"143860","Shahriar","Shahriar","35.65884","51.05775"
"143921","Aligudarz","Aligudarz","33.40063","49.69490"
"144269","Aleshtar","Aleshtar","33.86419","48.26258"
"144410","Akbarabad","Akbarabad","29.24640","52.77930"
"144443","`Ajab Shir","`Ajab Shir","37.47760","45.89430"
"144448","Ahvaz","Ahvaz","31.31901","48.68420"
"144616","Ahar","Ahar","38.47740","47.06990"
"144696","Aghajari","Aghajari","30.70060","49.83150"
"144794","Abyek","Abyek","36.06667","50.55000"
"145034","Abhar","Abhar","36.14680","49.21800"
"145233","Abdanan","Abdanan","32.99260","47.41980"
"145449","Abadeh","Abadeh","31.16080","52.65060"
"145459","Abadan","Abadan","30.33920","48.30430"
"145531","Saurimo","Saurimo","-9.66078","20.39155"
"145724","Lucapa","Lucapa","-8.41915","20.74466"
"146214","Paphos","Paphos","34.77679","32.42451"
"146268","Nicosia","Nicosia","35.17531","33.36420"
"146384","Limassol","Limassol","34.68406","33.03794"
"146400","Larnaca","Larnaca","34.92291","33.62330"
"146412","Kyrenia","Kyrenia","35.33634","33.31729"
"146617","Famagusta","Famagusta","35.12054","33.93894"
"146970","Xankandi","Xankandi","39.81770","46.75280"
"147059","Ahmadbayli","Ahmadbayli","39.87867","48.39901"
"147105","Shushi","Shushi","39.76006","46.74989"
"147271","Salyan","Salyan","39.59621","48.98479"
"147288","Saatli","Saatli","39.93214","48.36892"
"147425","Neftcala","Neftcala","39.37680","49.24700"
"147429","Nakhchivan","Nakhchivan","39.20889","45.41222"
"147622","Lankaran","Lankaran","38.75428","48.85062"
"147982","Imishli","Imishli","39.87095","48.05995"
"148106","Fizuli","Fizuli","39.60094","47.14529"
"148290","Dzhalilabad","Dzhalilabad","39.20963","48.49186"
"148340","Pushkino","Pushkino","39.45833","48.54500"
"148354","Beylagan","Beylagan","39.77556","47.61861"
"148445","Astara","Astara","38.45598","48.87498"
"148565","Sirvan","Sirvan","39.93778","48.92900"
"148619","Agdam","Agdam","39.99096","46.92736"
"148730","Zanzibar","Zanzibar","-6.16394","39.19793"
"148842","Wete","Wete","-5.05589","39.72938"
"148942","Vwawa","Vwawa","-9.11667","32.93333"
"148987","Vikindu","Vikindu","-7.00667","39.29849"
"149027","Uyovu","Uyovu","-3.28333","31.52583"
"149050","Uvinza","Uvinza","-5.10361","30.39111"
"149129","Ushirombo","Ushirombo","-3.49194","31.96389"
"149132","Usevia","Usevia","-7.10000","31.23333"
"149151","Usagara","Usagara","-2.68333","33.00000"
"149155","Usa River","Usa River","-3.36667","36.85000"
"149172","Urambo","Urambo","-5.06667","32.05000"
"149402","Tunduma","Tunduma","-9.30000","32.76667"
"149418","Tumbi","Tumbi","-5.06667","32.73333"
"149437","Tukuyu","Tukuyu","-9.25000","33.65000"
"149512","Tinde","Tinde","-3.88333","33.20000"
"149581","Tarime","Tarime","-1.35000","34.36667"
"149606","Tanga","Tanga","-5.06893","39.09875"
"149658","Tabora","Tabora","-5.01622","32.82663"
"149703","Sumbawanga","Sumbawanga","-7.96667","31.61667"
"149775","Songwa","Songwa","-3.51667","33.51667"
"149792","Somanda","Somanda","-3.36667","33.95000"
"149812","Sokoni","Sokoni","-6.43333","39.55000"
"149854","Sirari","Sirari","-1.25367","34.47596"
"149879","Singida","Singida","-4.81629","34.74358"
"149929","Sikonge","Sikonge","-5.63333","32.76667"
"150006","Shinyanga","Shinyanga","-3.66393","33.42118"
"150037","Shelui","Shelui","-4.36667","34.20000"
"150099","Sepuka","Sepuka","-4.75000","34.53333"
"150276","Same","Same","-4.06667","37.73333"
"150436","Rulenge","Rulenge","-2.71750","30.63250"
"150453","Rujewa","Rujewa","-8.70000","34.38333"
"150634","Puma","Puma","-5.00000","34.73333"
"150885","Old Shinyanga","Old Shinyanga","-3.55000","33.40000"
"150930","Nzega","Nzega","-4.21667","33.18333"
"151108","Nyamuswa","Nyamuswa","-1.90000","34.01667"
"151211","Nyalikungu","Nyalikungu","-3.18333","33.78333"
"151266","Nyakabindi","Nyakabindi","-2.63333","33.98333"
"151363","Nsunga","Nsunga","-1.14389","31.39472"
"151373","Nshamba","Nshamba","-1.79833","31.55111"
"151479","Njombe","Njombe","-9.33333","34.76667"
"151567","Nguruka","Nguruka","-5.10917","31.04194"
"151599","Ngudu","Ngudu","-2.96667","33.33333"
"151678","Ngerengere","Ngerengere","-6.75000","38.11667"
"151711","Ngara","Ngara","-2.51222","30.65583"
"151929","Nangwa","Nangwa","-4.46667","35.45000"
"151986","Namanyere","Namanyere","-7.51667","31.05000"
"152224","Mwanza","Mwanza","-2.51667","32.90000"
"152376","Mwadui","Mwadui","-3.55000","33.60000"
"152403","Mvomero","Mvomero","-6.25000","38.66667"
"152451","Musoma","Musoma","-1.50000","33.80000"
"152497","Muriti","Muriti","-1.98333","32.91667"
"152546","Mungaa","Mungaa","-4.96667","34.88333"
"152632","Muheza","Muheza","-5.16667","38.78333"
"152663","Mugumu","Mugumu","-1.85000","34.70000"
"152718","Mtwango","Mtwango","-9.01667","34.80000"
"152743","Mto wa Mbu","Mto wa Mbu","-3.35000","35.85000"
"152781","Mtinko","Mtinko","-4.55000","34.85000"
"152933","Msowero","Msowero","-6.53333","37.20000"
"153094","Mpwapwa","Mpwapwa","-6.35000","36.48333"
"153176","Mpanda","Mpanda","-6.34379","31.06951"
"153209","Moshi","Moshi","-3.35000","37.33333"
"153220","Morogoro","Morogoro","-6.82102","37.66122"
"153352","Mlowo","Mlowo","-9.00000","32.98333"
"153384","Mlimba","Mlimba","-8.80000","35.81667"
"153408","Mlangali","Mlangali","-9.78333","34.51667"
"153412","Mlandizi","Mlandizi","-6.70000","38.73333"
"153423","Mlalo","Mlalo","-4.93333","38.93333"
"153482","Mkuranga","Mkuranga","-7.11799","39.20782"
"153709","Mwandiga","Mwandiga","-4.83000","29.65806"
"153759","Misungwi","Misungwi","-2.85000","33.08333"
"153871","Mikumi","Mikumi","-7.40409","36.98309"
"154002","Mhango","Mhango","-3.28333","32.85000"
"154097","Mgandu","Mgandu","-5.95000","34.13333"
"154321","Mbuguni","Mbuguni","-3.56667","36.95000"
"154380","Mbeya","Mbeya","-8.90000","33.45000"
"154470","Mazinde","Mazinde","-4.80000","38.21667"
"154566","Matui","Matui","-4.80000","38.25000"
"154638","Matai","Matai","-8.30000","31.51667"
"154648","Maswa","Maswa","-2.68333","33.98333"
"154654","Masumbwe","Masumbwe","-3.63333","32.18333"
"154780","Maramba","Maramba","-5.05000","38.61667"
"155016","Malinyi","Malinyi","-8.93333","36.13333"
"155056","Malampaka","Malampaka","-3.13333","33.53333"
"155076","Makuyuni","Makuyuni","-4.73333","38.10000"
"155101","Makumbako","Makumbako","-8.85000","34.83333"
"155285","Mahanje","Mahanje","-9.93333","35.33333"
"155307","Kihangara","Kihangara","-2.58333","33.35000"
"155310","Magugu","Magugu","-4.01667","35.76667"
"155321","Magomeni","Magomeni","-6.80000","39.25000"
"155334","Magole","Magole","-6.37697","37.37373"
"155405","Mafinga","Mafinga","-7.25000","35.06667"
"155515","Mabama","Mabama","-5.13333","32.53333"
"155569","Lushoto","Lushoto","-4.78333","38.28333"
"155743","Lugoba","Lugoba","-6.45000","38.33333"
"155921","Liwale","Liwale","-9.76667","37.93333"
"156025","Lembeni","Lembeni","-3.78333","37.61667"
"156080","Lalago","Lalago","-3.45000","33.95000"
"156098","Laela","Laela","-8.56667","32.05000"
"156111","Kyela","Kyela","-9.58333","33.85000"
"156510","Kondoa","Kondoa","-4.90000","35.78333"
"156627","Kiwira","Kiwira","-9.17307","33.54152"
"156963","Kishapu","Kishapu","-3.61667","33.86667"
"156974","Kisesa","Kisesa","-3.08333","34.15000"
"157107","Kirando","Kirando","-7.41667","30.60000"
"157198","Kiomboi","Kiomboi","-4.26667","34.36667"
"157268","Kingori","Kingori","-3.28333","36.98333"
"157403","Kilosa","Kilosa","-6.83333","36.98333"
"157738","Kigoma","Kigoma","-4.87694","29.62667"
"157826","Kidodi","Kidodi","-7.60361","37.00438"
"157863","Kidatu","Kidatu","-7.69916","36.95722"
"157960","Kibondo","Kibondo","-3.58639","30.72028"
"157977","Kibiti","Kibiti","-7.72178","38.93749"
